idle,532032,2,168,0,53,0,0,0
idle,532035,2,177,87,0,0,0,0
idle,532038,2,155,0,59,0,0,51
idle,532040,0,0,0,0,68,0,0
idle,532060,1,83,63,57,69,59,108
idle,532264,2,168,0,50,0,0,55
idle,532265,0,0,0,0,0,0,0
idle,532265,1,95,0,60,75,56,96
idle,532265,2,169,0,50,0,0,0
idle,532266,0,94,129,0,63,62,0
idle,532267,1,78,0,0,80,0,66
idle,532269,2,164,92,50,0,0,51
idle,532272,0,136,103,0,58,65,81
idle,532437,1,107,68,78,0,0,0
idle,532437,2,178,0,51,0,0,0
idle,532437,0,0,59,0,0,50,83
idle,532438,1,98,79,78,0,0,0
idle,532438,2,174,54,0,0,0,0
idle,532439,0,0,0,0,0,0,74
idle,532441,1,82,82,57,0,0,0
idle,532446,2,179,0,53,0,0,0
idle,532513,0,0,0,0,0,0,0
idle,532513,1,66,69,60,0,0,0
idle,532514,2,156,0,58,0,0,0
idle,532763,0,96,122,0,195,0,0
idle,532763,1,106,0,57,0,0,0
idle,532764,2,165,101,58,0,0,59
idle,532764,0,134,88,0,204,67,0
idle,532765,1,81,82,0,0,0,78
idle,532766,2,178,0,60,0,0,0
idle,532769,0,0,0,105,119,0,99
idle,532771,1,86,64,67,65,0,59
idle,532774,2,160,0,0,0,0,0
idle,532777,0,0,0,197,0,0,174
idle,532782,1,104,54,67,0,0,0
idle,533013,2,175,0,53,0,0,0
idle,533013,0,52,0,248,0,0,170
idle,533014,1,86,99,50,0,0,0
idle,533014,2,170,93,53,0,0,0
idle,533014,0,84,97,246,0,0,106
idle,533016,1,70,61,50,0,0,0
idle,533018,2,166,0,0,0,0,0
idle,533021,0,163,117,233,0,0,105
idle,533024,1,92,0,50,0,0,0
idle,533026,2,155,0,0,0,0,0
idle,533265,0,58,66,161,133,0,96
idle,533265,1,94,53,0,0,0,0
idle,533266,0,0,50,52,204,119,55
idle,533266,1,62,72,65,0,0,78
idle,533267,0,56,0,0,177,184,0
idle,533268,1,85,56,67,55,0,66
idle,533271,0,66,0,0,182,121,0
idle,533274,1,108,84,57,61,0,67
idle,533306,0,148,130,0,208,63,69
idle,533513,1,114,64,57,0,0,62
idle,533513,0,107,0,56,229,0,72
idle,533514,1,61,0,57,0,0,59
idle,533514,0,0,0,55,74,0,66
idle,533514,1,105,0,0,0,0,0
idle,533763,0,0,0,81,0,0,71
idle,533763,1,70,91,82,0,0,0
idle,533764,0,0,0,82,0,0,0
idle,533764,1,81,0,68,0,0,51
idle,533764,0,110,125,0,0,0,0
idle,533765,1,82,61,0,0,0,57
idle,533768,0,133,78,0,0,0,0
idle,533770,1,122,54,58,73,0,0
idle,534014,0,0,52,0,0,0,0
idle,534014,1,71,0,50,63,0,52
idle,534015,0,0,0,0,110,0,57
idle,534015,1,97,0,0,0,0,68
idle,534016,0,0,0,0,85,0,76
idle,534016,1,96,67,90,0,0,0
idle,534019,0,72,86,0,0,0,77
idle,534033,1,65,79,84,0,0,0
idle,534051,2,172,0,0,0,0,0
idle,534052,2,170,0,0,0,57,0
idle,534052,2,165,68,0,0,0,54
idle,534052,2,179,0,62,0,0,0
idle,534053,2,184,0,0,0,0,0
idle,534053,2,155,0,52,0,0,58
idle,534056,2,161,64,0,0,0,0
idle,534059,2,161,55,0,0,0,0
idle,534061,2,165,0,50,0,51,0
idle,534064,2,155,0,60,0,0,0
idle,534066,2,160,53,60,0,57,64
idle,534069,2,167,0,63,0,0,0
idle,534072,2,155,0,0,0,0,0
idle,534074,2,175,0,0,0,0,0
idle,534077,2,161,0,0,0,0,58
idle,534081,0,130,104,0,0,0,59
idle,534263,1,83,91,64,0,0,0
idle,534264,2,159,71,0,0,0,0
idle,534264,0,0,54,0,0,0,0
idle,534264,1,110,52,0,0,63,82
idle,534265,2,158,0,0,0,0,0
idle,534265,0,0,0,0,0,0,0
idle,534268,1,85,54,0,60,63,78
idle,534271,2,159,0,0,0,0,0
idle,534517,0,0,0,0,0,57,0
idle,534517,1,74,0,0,77,0,67
idle,534518,0,63,0,0,0,72,61
idle,534518,1,120,70,87,0,0,69
idle,534518,0,125,119,0,0,65,74
idle,534519,1,84,74,71,0,0,0
idle,534522,0,76,73,0,73,0,73
idle,534527,1,102,107,0,0,0,0
idle,534763,0,0,0,62,55,0,67
idle,534763,1,75,0,0,64,0,0
idle,534764,0,56,0,54,0,0,67
idle,534764,1,98,0,0,71,0,66
idle,534764,0,61,0,0,0,0,0
idle,534765,1,55,74,0,71,0,79
idle,534861,0,126,106,0,0,0,0
idle,534862,1,71,71,76,94,0,61
idle,534862,0,111,59,0,0,0,0
idle,534863,2,167,0,0,0,0,0
idle,534865,2,159,90,0,0,0,0
idle,534865,2,156,0,75,0,0,0
idle,534866,2,162,0,0,0,0,0
idle,534870,2,174,0,68,0,0,0
idle,534872,2,153,76,68,0,0,0
idle,534875,2,168,53,64,0,0,52
idle,534877,2,160,0,57,0,0,0
idle,534880,1,108,54,64,52,0,0
idle,535038,0,0,59,0,0,0,0
idle,535038,2,161,0,66,0,0,50
idle,535039,1,111,96,64,0,0,0
idle,535039,0,0,54,0,0,53,63
idle,535039,2,178,0,64,0,0,51
idle,535040,1,65,0,0,0,0,0
idle,535081,0,0,0,0,0,0,60
idle,535081,2,184,57,64,0,0,0
idle,535118,1,75,0,0,0,0,0
idle,535313,0,84,106,0,0,0,58
idle,535313,2,171,0,64,0,0,0
idle,535314,1,104,81,81,0,0,83
idle,535314,0,128,82,0,0,0,0
idle,535314,2,163,0,0,0,0,0
idle,535315,1,67,70,78,65,0,77
idle,535318,0,0,0,0,0,0,0
idle,535320,2,173,0,0,0,0,61
idle,535323,1,89,71,79,66,0,0
idle,535588,0,0,51,0,0,53,0
idle,535588,2,178,75,0,0,0,0
idle,535589,1,110,60,64,56,0,0
idle,535589,0,0,0,0,0,0,56
idle,535589,2,145,0,0,0,0,0
idle,535590,1,72,0,53,0,0,0
idle,535593,0,74,73,0,0,0,80
idle,535595,2,178,52,50,0,0,0
idle,535598,1,70,0,0,0,0,0
idle,535600,0,140,96,0,0,0,70
idle,535603,2,164,0,50,0,0,0
idle,535606,1,118,56,82,0,0,0
idle,535621,0,60,66,0,0,0,60
idle,535863,2,170,0,50,0,0,0
idle,535863,1,76,86,59,0,0,0
idle,535864,0,0,0,0,0,0,0
idle,535864,1,77,72,0,0,0,85
idle,535864,0,0,0,0,0,0,0
idle,535865,1,99,60,0,0,0,0
idle,535867,0,60,0,0,0,53,0
idle,535870,1,111,0,0,0,0,0
idle,536138,0,117,97,0,0,85,57
idle,536138,1,62,0,0,0,0,0
idle,536139,0,95,66,0,0,0,69
idle,536139,1,104,64,74,0,0,52
idle,536139,0,0,0,0,0,0,76
idle,536140,1,89,81,64,0,0,0
idle,536143,0,0,0,0,0,0,77
idle,536147,1,110,107,64,0,0,0
idle,536413,0,63,0,0,0,0,68
idle,536413,1,82,0,0,0,0,57
idle,536414,0,79,95,0,0,0,0
idle,536414,1,113,0,0,0,0,76
idle,536414,0,100,102,0,0,0,0
idle,536415,1,93,63,0,82,0,50
idle,536418,0,0,66,0,0,0,0
idle,536649,1,72,50,67,0,0,0
idle,536649,0,0,0,0,0,0,52
idle,536650,1,113,69,64,0,0,51
idle,536650,0,50,0,0,0,0,61
idle,536651,1,86,124,64,0,0,0
idle,536651,0,89,95,0,0,0,71
idle,536654,1,84,54,64,0,0,0
idle,536656,2,154,57,50,0,50,0
idle,536659,2,163,0,0,0,0,0
idle,536662,2,178,0,53,0,0,0
idle,536664,2,153,0,53,0,0,51
idle,536667,2,165,78,53,0,0,0
idle,536670,2,166,0,54,0,0,0
idle,536673,2,158,64,0,0,0,0
idle,536675,2,149,0,0,0,0,0
idle,536677,2,154,72,0,0,0,65
idle,536681,2,169,56,0,0,52,0
idle,536683,2,155,0,0,0,0,0
idle,536685,2,169,0,0,0,0,0
idle,536688,2,169,0,0,0,0,0
idle,536690,2,157,80,0,0,0,0
idle,536694,0,151,76,0,0,0,67
idle,536696,2,166,0,0,0,0,0
idle,536963,1,66,52,66,0,0,0
idle,536963,0,60,0,0,0,0,66
idle,536963,2,163,55,0,0,0,0
idle,536964,1,106,58,0,0,0,81
idle,536964,0,0,0,0,0,0,0
idle,536965,2,165,0,52,0,52,68
idle,536967,1,74,78,55,95,0,76
idle,536970,0,0,0,0,0,0,0
idle,536973,2,158,77,0,0,0,0
idle,536975,1,85,79,73,86,0,62
idle,536978,0,67,0,0,0,55,0
idle,536981,2,168,67,51,0,0,0
idle,536985,1,98,91,71,0,0,52
idle,537175,0,138,107,0,0,55,57
idle,537176,2,160,0,52,0,0,0
idle,537176,1,93,52,54,0,0,0
idle,537178,0,84,62,0,0,0,79
idle,537178,2,153,0,0,0,0,53
idle,537179,1,73,0,0,59,0,0
idle,537180,0,0,0,0,0,0,82
idle,537183,2,169,64,0,0,0,0
idle,537196,1,103,0,0,59,0,0
idle,537238,0,0,0,0,0,0,59
idle,537513,1,109,80,69,68,0,101
idle,537513,0,0,0,0,0,0,65
idle,537514,1,90,93,69,88,0,89
idle,537514,0,95,85,0,0,0,0
idle,537515,1,87,96,59,88,0,0
idle,537516,0,89,85,0,0,0,0
idle,537518,1,108,0,58,0,0,50
idle,537521,0,0,51,0,0,0,0
idle,537681,1,97,0,61,0,0,0
idle,537681,0,0,51,0,0,0,0
idle,537682,1,78,0,0,0,0,0
decidePlayerState.  isPlayer? A0=0
Settings. state=GOODJOB. isPlayer? A0=0 A1=0 A2=1. areCoord? A01=0 A12=0 A20=1
decideCoordination.  areCoordinated? P2=0
Settings. state=GOODJOB. isPlayer? A0=0 A1=0 A2=1. areCoord? A01=0 A12=0 A20=0
State change.Settings. state=GOODNUF. isPlayer? A0=0 A1=0 A2=1. areCoord? A01=0 A12=0 A20=0
idle,537706,2,162,79,0,0,0,0
idle,537709,2,165,0,0,0,0,0
idle,537711,2,159,0,0,0,0,0
idle,537714,2,165,0,0,0,0,0
idle,537717,2,182,55,0,0,0,0
idle,537719,2,146,0,0,0,0,0
idle,537721,2,160,0,0,0,0,0
idle,537737,0,0,0,0,0,50,55
idle,537738,1,102,52,67,0,0,0
idle,537740,2,169,0,0,0,0,0
idle,537787,0,96,126,0,0,0,74
idle,537788,1,77,77,64,0,0,67
idle,538063,2,168,78,0,0,0,0
idle,538063,0,92,88,0,0,0,76
idle,538063,1,80,67,0,0,0,57
idle,538064,2,155,76,0,0,0,0
idle,538064,0,52,67,0,0,0,65
idle,538065,1,95,0,53,66,0,52
idle,538068,2,152,0,0,0,0,0
idle,538070,0,0,0,0,0,0,0
idle,538073,1,102,58,61,53,0,52
idle,538075,2,165,0,0,0,0,0
idle,538078,0,0,0,0,0,0,0
idle,538081,1,75,0,0,0,0,52
idle,538084,2,149,0,57,0,0,51
idle,538363,0,86,119,0,0,0,0
idle,538363,1,107,71,66,0,0,0
idle,538363,2,170,0,57,0,51,0
idle,538364,0,132,88,0,0,0,0
idle,538364,1,104,78,51,0,0,0
idle,538365,2,175,0,57,0,51,0
idle,538368,0,65,0,0,0,0,80
idle,538370,1,105,109,53,0,0,0
idle,538373,0,0,0,0,0,0,66
idle,538376,1,57,0,53,58,0,0
idle,538639,0,52,0,0,0,0,65
idle,538639,1,104,0,0,66,0,55
idle,538639,0,69,60,0,0,0,0
idle,538640,1,85,73,0,72,0,55
idle,538640,0,149,81,0,0,0,0
idle,538641,1,89,75,52,0,0,55
idle,538644,0,89,0,0,0,0,0
idle,538646,1,90,82,52,0,0,56
idle,538665,0,0,0,0,0,54,0
idle,538912,1,113,103,0,0,0,0
idle,538913,0,0,0,0,0,63,76
idle,538913,1,57,0,58,0,0,0
idle,538914,0,0,0,0,0,58,68
idle,538914,1,78,0,0,0,0,63
idle,538915,0,103,95,0,0,0,68
idle,538917,1,114,53,0,73,0,0
idle,539188,0,87,81,0,0,0,0
idle,539188,1,75,68,69,110,0,0
idle,539189,0,0,51,0,0,0,0
idle,539189,1,60,83,71,0,0,0
idle,539189,0,0,0,0,0,56,0
idle,539190,1,104,77,52,0,0,0
idle,539193,0,0,0,0,0,65,59
idle,539195,1,90,0,52,0,0,0
idle,539225,0,58,112,0,0,50,69
idle,539276,1,70,0,0,0,0,0
idle,539277,2,168,0,0,0,53,0
idle,539277,2,166,0,0,0,0,69
idle,539277,2,161,54,0,0,0,0
idle,539278,2,181,62,0,0,0,0
idle,539278,2,167,0,0,0,0,0
idle,539280,2,172,0,0,0,0,57
idle,539283,2,179,0,50,0,0,56
idle,539286,2,161,52,50,0,0,0
idle,539288,2,179,0,53,0,51,0
idle,539291,2,165,51,0,0,0,0
idle,539294,2,155,0,0,0,0,81
idle,539296,2,166,0,0,0,0,0
idle,539299,2,166,65,0,0,0,0
idle,539302,2,162,0,50,0,0,0
idle,539304,2,155,0,50,0,0,63
idle,539307,0,94,103,0,0,0,80
idle,539309,1,107,50,65,0,64,79
idle,539462,2,170,0,50,0,0,0
idle,539463,0,0,0,0,0,0,73
idle,539463,1,75,72,66,53,64,81
idle,539464,2,155,65,50,0,0,0
idle,539464,0,0,0,0,0,0,73
idle,539465,1,88,81,66,75,0,54
idle,539740,0,0,0,0,0,0,0
idle,539740,1,82,62,0,0,0,0
idle,539741,0,71,96,0,0,0,0
idle,539741,1,94,0,51,0,0,0
idle,539742,0,129,117,0,0,0,0
idle,539742,1,93,61,0,0,0,0
idle,539744,0,85,0,0,0,0,0
idle,539747,1,96,0,0,0,56,0
idle,539784,0,0,0,0,0,0,55
idle,539989,1,90,92,57,0,58,50
idle,539989,0,0,0,0,0,0,60
idle,539990,1,74,110,59,0,0,101
idle,539990,0,54,0,0,0,0,57
idle,539991,1,93,66,61,66,0,61
idle,539991,2,154,0,0,0,0,0
idle,539994,2,176,0,0,0,0,54
idle,539996,2,158,0,64,0,0,0
idle,540001,2,159,60,64,0,0,0
idle,540002,2,155,0,64,0,0,0
idle,540004,2,168,79,0,0,53,62
idle,540007,2,156,0,73,0,0,63
idle,540010,2,168,65,52,0,52,0
idle,540013,0,99,86,0,0,0,0
idle,540015,1,119,50,61,77,0,0
idle,540057,2,156,64,0,0,0,0
idle,540289,0,97,63,0,0,0,0
idle,540289,1,89,62,0,0,0,0
idle,540290,2,149,0,54,0,0,60
idle,540290,0,0,52,0,0,0,0
idle,540291,1,78,0,0,0,0,0
idle,540291,2,166,0,0,0,0,69
idle,540293,0,0,0,0,0,0,0
idle,540296,1,86,77,57,67,0,0
idle,540298,2,162,0,64,0,0,0
idle,540301,0,0,0,0,0,0,0
idle,540306,1,90,113,57,67,0,0
idle,540490,2,163,76,57,0,0,0
idle,540492,0,73,86,0,0,0,72
idle,540493,1,57,0,0,69,0,77
idle,540493,2,177,0,57,0,0,0
idle,540494,0,118,95,0,0,0,73
idle,540494,1,82,68,53,83,0,84
idle,540496,2,177,0,0,0,0,79
idle,540498,0,0,52,0,0,0,0
idle,540518,1,83,65,0,87,0,69
a0,541626,2,175,0,0,0,0,53
a0,541627,0,0,0,0,0,0,0
a0,541627,1,83,76,84,0,0,0
a0,541627,0,0,0,0,0,0,0
a0,541628,2,153,64,0,0,0,0
a0,541628,1,92,82,57,0,0,0
a0,541630,2,175,57,0,0,0,0
a0,541632,0,58,59,0,0,0,0
a0,541634,1,96,87,0,0,0,0
a0,541637,2,168,0,53,0,0,66
a0,541640,0,122,114,0,0,0,0
a0,541642,1,83,0,0,0,0,0
a0,541644,2,164,0,0,0,0,70
a0,541646,0,76,75,0,0,0,0
a0,541649,1,0,0,0,0,0,0
a0,541651,0,0,55,0,0,0,64
a0,541653,1,95,0,0,0,0,60
a0,541655,0,0,0,0,0,0,69
a0,541658,1,99,64,72,86,0,61
a0,541660,0,52,62,0,0,0,67
a0,541663,1,86,90,71,0,0,69
a0,541666,0,103,140,0,0,0,0
a0,541668,1,82,76,50,0,0,76
a0,541670,0,119,61,0,0,0,0
a0,541673,1,105,0,52,0,0,0
a0,541675,0,0,0,0,0,0,0
a0,541677,1,74,0,62,0,0,0
a0,541680,0,0,0,0,0,51,0
a0,541682,1,71,0,0,0,0,0
a0,541684,0,0,0,0,0,60,56
a0,541687,1,101,78,52,0,0,58
a0,541689,0,61,101,0,0,63,66
a0,541692,1,69,100,50,75,0,58
a0,541694,0,120,88,0,0,0,73
a0,541697,1,82,93,59,70,0,63
a0,541700,0,0,0,0,0,0,67
a0,541702,1,112,0,58,0,0,66
a0,541704,0,0,0,0,0,0,0
a0,541711,1,101,89,57,0,0,0
a0,541878,0,0,0,0,0,0,0
a0,541879,1,62,58,0,52,0,0
a0,541879,0,0,53,0,0,64,0
a0,541880,1,123,77,62,58,0,0
a0,541880,2,171,0,0,0,0,0
a0,541880,2,161,74,0,0,0,0
a0,541882,2,183,0,0,0,0,0
a0,541884,2,164,0,0,0,0,66
a0,541887,2,167,0,63,0,0,0
a0,541889,2,170,0,57,0,0,0
a0,541891,2,163,99,0,0,0,52
a0,541894,2,154,0,0,0,0,70
a0,541896,2,157,0,57,0,0,63
a0,541899,2,167,0,57,0,0,0
a0,541902,2,162,68,57,0,0,0
a0,541904,2,155,0,87,0,53,0
a0,541906,2,170,0,50,0,0,0
a0,541909,2,152,0,63,0,52,0
a0,541911,2,163,87,0,0,0,0
a0,541914,0,134,88,0,0,56,0
a0,541937,1,92,100,57,58,0,76
a0,542223,2,167,59,0,0,0,52
a0,542224,0,53,0,0,0,56,0
a0,542224,1,81,102,60,84,0,75
a0,542224,0,0,0,0,0,0,65
a0,542225,1,60,69,51,105,0,55
a0,542225,0,0,0,0,0,0,66
a0,542227,1,112,0,0,0,0,0
a0,542230,0,0,57,0,0,0,66
a0,542232,1,76,72,0,59,0,0
a0,542241,0,128,124,0,0,0,0
a0,542490,1,85,58,74,75,55,0
a0,542490,0,104,59,0,0,0,0
a0,542490,1,101,86,0,76,55,0
a0,542491,0,0,59,0,0,0,0
a0,542491,1,112,91,0,76,0,108
a0,542492,0,51,0,0,0,0,52
a0,542494,1,67,0,0,76,0,83
a0,542550,0,60,0,0,0,0,80
a0,542551,1,81,0,0,103,0,0
a0,542551,2,166,63,0,0,0,57
a0,542552,2,164,0,0,0,0,0
a0,542553,2,168,73,0,0,0,0
a0,542553,2,177,72,0,0,0,0
a0,542556,2,166,0,0,0,0,0
a0,542557,2,170,0,0,0,0,50
a0,542559,2,162,82,0,0,0,0
a0,542561,2,175,92,0,0,0,0
a0,542599,0,112,115,0,0,0,67
a0,542762,1,77,57,60,0,0,0
a0,542763,2,154,0,60,0,0,51
a0,542763,0,122,57,0,0,0,66
a0,542764,1,68,77,86,0,0,0
a0,542764,2,177,0,0,0,0,0
a0,542764,0,0,0,0,0,0,0
a0,542766,1,74,81,0,70,0,0
a0,542768,2,157,0,0,0,0,0
a0,542968,0,0,50,0,0,0,0
a0,542968,1,123,59,0,63,0,0
a0,542969,2,161,72,0,0,0,0
a0,542969,0,0,0,0,0,60,0
a0,542970,1,116,0,0,63,0,76
a0,542970,2,175,0,66,0,0,0
a0,543037,2,162,53,56,0,0,0
a0,543037,0,98,82,0,0,0,0
a0,543038,1,69,0,0,68,0,61
a0,543288,2,170,0,58,0,0,0
a0,543288,0,132,51,0,0,0,74
a0,543289,1,104,0,64,117,0,52
a0,543289,2,168,84,58,0,0,0
a0,543289,0,0,54,0,0,0,66
a0,543290,1,72,84,72,0,0,53
a0,543292,2,178,95,58,0,0,0
a0,543295,0,0,54,0,0,0,67
a0,543297,1,61,96,0,0,0,58
a0,543299,2,172,0,0,0,0,51
a0,543302,0,0,0,0,0,0,0
a0,543304,1,84,84,0,53,0,0
a0,543320,2,162,0,64,0,0,50
a0,543562,0,64,88,0,0,0,0
a0,543563,1,104,77,0,53,0,0
a0,543563,2,181,62,64,0,0,0
a0,543563,0,151,89,0,0,0,0
a0,543564,1,76,60,0,53,0,53
a0,543564,2,162,86,64,0,0,0
a0,543566,0,0,52,0,0,0,0
a0,543568,1,101,0,0,53,0,89
a0,543571,0,0,0,0,0,0,64
a0,543573,1,104,76,0,71,0,77
State change.Settings. state=OHAI. isPlayer? A0=0 A1=0 A2=1. areCoord? A01=0 A12=0 A20=0
a0,543702,0,65,0,0,0,0,80
a0,543703,1,76,91,0,99,0,61
a0,543703,0,151,0,0,0,0,63
a0,543704,1,68,65,58,0,0,62
a0,543713,2,170,0,93,0,0,62
a0,543713,2,157,53,59,0,0,70
a0,543714,2,147,0,57,0,56,0
a0,543812,2,165,85,63,0,0,0
a0,543813,0,193,124,0,0,0,52
a0,543813,1,112,63,58,0,0,0
a0,543814,2,160,88,67,0,0,60
a0,544087,0,176,0,0,0,0,0
a0,544088,1,98,74,0,0,0,0
a0,544088,2,168,0,0,0,52,69
a0,544089,0,75,0,0,0,0,60
a0,544089,1,69,0,57,0,0,0
a0,544089,0,176,124,0,0,74,0
a0,544091,1,108,55,88,0,0,77
a0,544094,2,164,0,60,0,0,0
a0,544096,0,186,218,0,0,0,106
a0,544099,1,78,89,50,0,0,81
a0,544103,1,93,83,50,88,0,75
a0,544337,0,187,294,0,0,0,173
a0,544338,0,195,350,0,0,0,229
a0,544338,1,79,0,0,0,0,56
a0,544338,0,120,365,0,0,0,285
a0,544339,1,115,0,0,0,0,0
a0,544339,0,407,169,51,0,0,202
a0,544342,1,60,73,59,0,0,0
a0,544587,0,447,56,70,0,296,83
a0,544588,1,80,90,59,0,0,0
a0,544588,0,287,136,89,0,128,0
a0,544589,1,98,85,57,52,0,0
a0,544589,0,272,143,97,377,0,0
a0,544590,1,111,84,57,53,0,95
a0,544593,0,281,143,429,102,0,0
a0,544596,1,0,53,57,78,0,83
a0,544656,0,299,161,509,0,60,50
a0,544837,1,105,0,0,55,0,54
a0,544838,0,308,143,536,0,62,61
a0,544838,1,95,73,0,0,0,57
a0,544838,0,306,198,358,118,0,74
a0,544839,1,77,78,0,0,0,0
a0,544949,0,298,205,184,294,0,68
a0,544950,1,84,76,52,0,0,0
a0,544951,0,262,250,255,66,185,0
a0,544951,1,117,74,59,0,0,0
a0,544952,2,167,77,60,0,0,0
a0,544952,2,154,50,57,0,0,0
a0,544955,2,155,0,57,0,0,77
a0,544957,2,164,0,0,0,0,0
a0,544959,2,170,0,0,0,0,0
a0,544962,2,169,56,0,0,0,0
a0,544964,2,178,0,0,0,0,54
a0,544967,2,148,58,0,0,58,73
a0,544969,2,169,0,0,0,0,0
a0,544972,2,165,0,0,0,0,0
a0,544974,2,162,80,0,0,0,66
a0,544977,2,146,0,0,0,0,67
a0,544979,2,161,0,58,0,0,0
a0,544983,2,163,0,58,0,0,0
a0,545090,0,163,336,405,0,228,57
a0,545091,1,89,50,58,0,0,111
a0,545091,2,163,66,0,0,0,0
a0,545092,0,206,369,457,0,107,310
a0,545092,1,86,50,0,0,0,65
a0,545145,0,210,389,461,0,79,377
a0,545338,1,108,61,55,118,0,53
a0,545338,0,257,395,226,0,77,310
a0,545339,1,85,72,60,0,0,53
a0,545339,0,321,350,161,0,236,118
a0,545340,1,60,73,64,0,0,54
a0,545572,0,354,252,154,0,359,89
a0,545573,1,79,51,0,62,0,50
a0,545573,0,434,179,154,0,90,54
a0,545574,1,102,0,53,62,0,0
a0,545574,1,54,0,0,62,0,61
a0,545575,0,548,132,153,406,0,0
decidePlayerState.  isPlayer? A0=1
Settings. state=OHAI. isPlayer? A0=1 A1=0 A2=1. areCoord? A01=0 A12=0 A20=0
a0,545589,2,176,0,0,0,0,0
a0,545590,2,159,0,0,0,0,0
a0,545592,2,169,67,0,0,0,0
a0,545595,2,155,59,0,0,0,0
a0,545597,2,176,50,52,0,0,0
a0,545599,2,161,0,0,0,0,56
a0,545603,2,167,0,0,0,0,0
a0,545604,0,314,145,183,326,62,0
a0,545609,2,187,50,0,0,0,0
a0,545866,1,87,67,75,79,0,77
a0,545866,0,163,149,491,61,54,0
a0,545867,2,166,64,0,0,0,51
a0,545867,1,78,92,65,112,0,58
a0,545867,0,61,150,504,0,0,0
a0,545868,2,171,0,0,0,0,54
a0,545871,1,88,78,65,0,0,53
a0,545873,0,178,129,551,0,0,80
a0,545876,2,176,0,0,0,0,0
a0,545879,1,87,0,69,52,0,53
a0,545885,0,403,85,325,197,0,52
a0,545885,2,188,71,0,0,0,0
a0,546114,1,113,152,80,64,0,0
a0,546115,0,430,139,166,451,0,0
a0,546115,2,176,0,0,0,0,0
a0,546115,1,77,226,156,68,0,0
a0,546116,0,390,301,147,277,0,0
a0,546117,2,162,0,0,0,0,0
a0,546119,1,132,242,228,68,0,71
a0,546122,0,230,452,147,0,319,0
a0,546125,2,176,0,0,0,0,0
a0,546127,1,100,251,235,70,0,0
a0,546362,0,182,445,233,0,428,0
a0,546363,2,166,0,0,0,0,0
a0,546363,1,94,251,235,147,0,0
a0,546364,0,178,425,422,0,147,291
a0,546364,1,61,244,287,177,0,52
a0,546365,0,161,424,401,0,0,460
a0,546368,1,97,230,375,191,0,52
a0,546371,0,229,423,238,0,0,555
a0,546377,1,83,229,385,220,0,0
a0,546612,0,191,425,150,0,0,527
a0,546612,1,88,229,385,234,135,0
a0,546613,0,272,441,140,0,312,216
a0,546613,1,80,220,362,245,186,151
a0,546614,0,301,601,138,0,584,58
a0,546616,1,112,194,348,251,198,195
a01,547778,0,301,461,138,149,313,0
a01,547779,1,76,137,336,254,208,216
a01,547779,0,581,216,138,540,119,0
a01,547779,1,66,79,271,255,213,210
a01,547780,0,626,165,177,377,53,65
a01,547783,1,86,77,239,255,220,188
a01,547786,0,246,156,474,97,0,74
a01,547789,1,89,91,238,255,226,146
a01,547792,0,151,112,551,63,0,73
a01,547795,1,67,100,231,255,231,67
a01,547798,0,367,51,537,112,0,81
a01,547801,1,110,72,231,268,248,0
a01,547804,0,605,150,228,287,0,50
a01,547808,1,97,75,231,272,258,95
a01,547811,0,648,151,156,475,0,0
a01,547813,1,61,120,232,272,180,95
a01,547817,0,419,151,150,557,0,0
a01,547819,2,171,70,0,0,55,0
a01,547822,2,157,53,0,0,0,58
a01,547825,2,161,0,0,0,0,0
a01,547827,2,178,0,58,0,0,0
a01,547830,2,157,82,0,0,0,0
a01,547832,2,163,0,0,0,52,0
a01,547835,2,169,0,0,0,0,66
a01,547837,2,168,65,0,0,0,0
a01,547840,2,162,0,60,0,0,0
a01,547842,2,162,50,60,0,0,67
a01,547846,2,170,59,61,0,0,71
a01,547848,2,163,0,0,0,0,50
a01,547850,2,155,0,0,0,67,0
a01,547853,2,166,70,0,0,0,0
a01,547856,2,153,53,59,0,0,97
a01,547858,1,114,146,266,274,78,0
a01,547862,0,328,512,147,300,0,0
a01,547864,2,166,0,0,0,0,64
a01,547866,1,83,178,301,282,0,0
a01,547869,0,334,636,147,0,406,67
a01,547872,2,172,0,0,0,0,0
a01,547875,1,70,198,302,306,0,0
a01,547878,0,241,493,146,0,551,80
a01,547881,1,82,203,302,315,62,0
a01,547883,0,207,434,173,0,569,77
a01,547887,1,102,186,302,316,66,0
a01,547890,0,62,431,222,0,201,142
a01,547893,1,64,178,302,318,85,51
a01,547896,0,0,430,253,0,51,538
a01,547899,1,103,150,294,319,90,89
a01,547902,0,108,430,205,63,84,291
a01,547905,1,127,143,294,319,141,81
a01,547908,0,207,448,154,63,387,84
a01,547911,1,82,128,295,319,239,81
a01,547915,0,309,489,152,100,570,80
a01,547917,1,58,66,300,303,283,67
a01,547920,0,354,522,152,93,412,81
a01,547924,1,102,0,309,295,281,72
a01,547945,2,169,67,0,0,0,0
a01,547946,2,164,0,0,0,0,73
a01,547948,2,168,0,0,0,0,0
a01,547948,2,165,0,0,0,0,0
a01,547949,2,175,65,0,0,0,55
a01,547949,2,167,0,0,0,0,0
a01,547950,2,159,55,0,0,0,54
a01,547952,2,165,0,0,0,0,0
a01,547964,0,362,252,152,284,99,74
a01,548162,1,102,0,309,295,258,0
a01,548162,2,163,0,0,0,0,0
